Provider,Beneficiaries_Count,Claims_Count,RenalDiseaseIndicator,ChronicCond_Alzheimer,ChronicCond_Heartfailure,ChronicCond_KidneyDisease,ChronicCond_Cancer,ChronicCond_ObstrPulmonary,ChronicCond_Depression,ChronicCond_Diabetes,ChronicCond_IschemicHeart,ChronicCond_Osteoporasis,ChronicCond_rheumatoidarthritis,ChronicCond_stroke,is_inpatient,is_dead,is_claimcode,is_groupcode,is_deductible,ClaimPeriod_greater_DaysAdmitted,IPAnnualReimbursementAmt,IPAnnualDeductibleAmt,OPAnnualReimbursementAmt,OPAnnualDeductibleAmt,InscClaimAmtReimbursed,DeductibleAmtPaid,Age,Days_Admitted,Diseases_Count,Total_Physicians,Total_ClaimCodes,Total_ProcedureCodes,Claim_Period,PotentialFraud
PRV53950,235,298,60,122,180,130,40,90,123,204,227,90,88,26,0,4,61,0,298,45,3972.953020134228,489.6241610738255,2947.986577181208,920.3355704697987,275.6040268456376,2.651006711409396,72.29530201342281,0.0,4.429530201342282,1.4798657718120805,2.708053691275168,0.0,2.0671140939597317,0
PRV53951,49,54,14,20,32,29,6,16,26,38,40,21,25,8,22,0,24,22,54,1,9256.666666666666,1087.7777777777778,1827.7777777777778,535.3703703703703,4141.111111111111,436.22222222222223,75.16666666666667,1.6851851851851851,4.833333333333333,1.7037037037037037,4.537037037037037,0.2037037037037037,2.0555555555555554,1
PRV53952,13,15,5,8,8,5,3,4,8,6,13,8,3,1,0,0,5,0,15,1,4000.0,142.4,2510.6666666666665,818.6666666666666,305.3333333333333,0.0,66.13333333333334,0.0,4.466666666666667,1.5333333333333334,2.2,0.0,1.0,0
PRV53956,454,526,97,212,310,206,79,154,202,361,377,161,141,56,0,4,106,0,526,70,4820.380228136883,553.3688212927757,2488.4600760456274,665.5513307984791,299.638783269962,3.2129277566539924,72.88022813688212,0.0,4.29467680608365,1.5779467680608366,2.6520912547528517,0.0,1.7395437262357414,0
PRV53957,14,15,1,6,7,7,3,5,10,11,10,5,5,0,0,0,2,0,15,3,1496.0,284.8,2380.0,597.3333333333334,442.6666666666667,0.0,75.06666666666666,0.0,4.6,1.7333333333333334,3.0,0.0,1.6,0
PRV53958,340,713,148,281,392,293,99,200,288,515,544,243,247,44,23,4,156,23,712,97,4160.0,546.8667601683029,2821.0659186535763,769.2847124824684,666.5638148667601,35.21178120617111,71.0070126227209,0.14866760168302945,4.4123422159887795,1.6185133239831697,2.8485273492286116,0.02664796633941094,1.7994389901823282,0
PRV53959,202,214,48,96,121,93,38,72,79,153,164,63,66,25,76,1,101,76,212,18,8982.803738317756,874.5420560747664,1555.4205607476636,507.85046728971963,4190.794392523365,369.86915887850466,71.6214953271028,2.2336448598130842,4.5327102803738315,1.5700934579439252,4.434579439252336,0.21962616822429906,3.2009345794392523,1
PRV53960,115,420,101,198,247,202,36,102,179,302,325,150,133,17,0,7,79,0,420,62,4673.619047619048,409.4,3279.214285714286,902.1666666666666,303.23809523809524,2.4523809523809526,73.67380952380952,0.0,4.502380952380952,1.5166666666666666,2.657142857142857,0.0,1.7976190476190477,0
PRV53961,124,129,24,60,93,73,23,49,59,95,97,44,54,21,97,1,102,97,128,4,10326.279069767443,1356.1860465116279,2137.6744186046512,584.3410852713179,6290.387596899225,797.4263565891473,74.55813953488372,3.7209302325581395,5.178294573643411,1.550387596899225,6.844961240310077,0.5038759689922481,4.209302325581396,1
PRV53963,37,39,7,17,19,19,9,12,13,30,33,11,13,7,4,0,11,4,39,4,5368.205128205128,661.4358974358975,3790.25641025641,1069.2307692307693,1811.7948717948718,110.05128205128206,74.76923076923077,0.3333333333333333,4.6923076923076925,1.435897435897436,3.230769230769231,0.02564102564102564,2.1025641025641026,0
PRV53964,81,146,18,65,100,57,25,56,72,106,114,46,42,16,0,3,25,0,146,17,2897.671232876712,416.958904109589,1775.6849315068494,434.3835616438356,279.6575342465753,1.5068493150684932,65.3082191780822,0.0,4.787671232876712,1.643835616438356,2.6506849315068495,0.0,1.452054794520548,0
PRV53965,33,110,28,22,80,38,15,53,72,72,89,42,38,20,0,0,20,0,110,13,7399.545454545455,1102.1454545454546,1911.909090909091,435.8181818181818,291.54545454545456,1.5454545454545454,72.26363636363637,0.0,4.918181818181818,1.5818181818181818,2.7454545454545456,0.0,1.3909090909090909,0
PRV53966,2,2,1,1,1,0,0,0,2,1,1,1,0,0,0,0,0,0,2,0,0.0,0.0,505.0,75.0,250.0,0.0,66.0,0.0,3.5,1.5,3.5,0.0,0.0,0
PRV53967,2,2,0,0,0,0,0,2,1,2,2,0,1,0,0,0,0,0,2,0,0.0,0.0,495.0,130.0,50.0,0.0,79.5,0.0,4.0,2.0,2.5,0.0,0.0,0
PRV53968,30,32,6,13,19,13,5,8,14,23,24,9,9,3,0,0,7,0,32,6,1833.75,300.375,2747.1875,827.1875,206.25,4.6875,72.25,0.0,4.375,1.53125,2.9375,0.0,2.0,0
PRV53969,72,118,23,46,60,35,16,28,47,75,71,37,27,7,0,1,17,0,118,11,2539.830508474576,334.8813559322034,1519.2372881355932,492.6271186440678,305.0,2.457627118644068,72.00847457627118,0.0,3.805084745762712,1.61864406779661,2.7542372881355934,0.0,1.194915254237288,0
PRV53970,4,4,1,1,3,3,2,2,2,2,3,0,1,1,3,0,3,3,4,1,29680.0,1602.0,1645.0,607.5,16300.0,801.0,79.25,2.75,5.0,2.5,7.5,0.5,3.0,0
PRV53971,55,102,9,45,51,38,8,19,42,79,65,17,33,4,0,1,17,0,102,9,2346.8627450980393,314.11764705882354,1489.7058823529412,396.37254901960785,217.7450980392157,8.03921568627451,74.2156862745098,0.0,3.9313725490196076,1.5490196078431373,2.392156862745098,0.0,0.6666666666666666,0
PRV53972,61,74,13,32,50,33,14,30,42,52,55,28,23,8,6,1,19,6,74,9,6032.972972972973,630.4324324324324,2524.5945945945946,732.4324324324324,701.6216216216217,88.89189189189189,70.83783783783784,0.3108108108108108,4.95945945945946,1.6216216216216217,3.054054054054054,0.05405405405405406,1.8918918918918919,0
PRV53973,84,170,19,59,114,46,31,59,52,111,125,75,51,16,0,7,26,0,170,27,3567.9411764705883,448.4,1841.7058823529412,619.5294117647059,265.47058823529414,2.2941176470588234,73.02941176470588,0.0,4.347058823529411,1.5,2.5294117647058822,0.0,1.723529411764706,0
PRV53974,59,67,9,27,34,18,7,18,29,43,49,21,13,2,0,0,15,0,67,8,3191.6417910447763,334.74626865671644,1909.8507462686566,578.3582089552239,193.28358208955223,0.8955223880597015,70.94029850746269,0.0,3.8955223880597014,1.4776119402985075,2.388059701492537,0.0,1.2388059701492538,0
PRV53975,42,70,19,28,47,19,7,16,19,49,51,23,13,14,0,0,16,0,70,5,2460.8571428571427,411.9428571428571,1595.4285714285713,473.7142857142857,162.71428571428572,6.0,74.51428571428572,0.0,4.085714285714285,1.5571428571428572,2.657142857142857,0.0,0.5857142857142857,0
PRV53977,40,65,5,26,37,24,7,8,17,52,51,25,9,12,0,0,13,0,65,11,8612.461538461539,621.2307692307693,2170.769230769231,584.3076923076923,340.3076923076923,0.0,72.53846153846153,0.0,4.123076923076923,1.6615384615384616,2.0923076923076924,0.0,1.9230769230769231,0
PRV53978,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,3150.0,1068.0,940.0,220.0,100.0,0.0,85.0,0.0,2.0,3.0,1.0,0.0,0.0,0
PRV53979,38,77,14,26,38,30,10,13,25,46,51,31,12,3,0,0,15,0,77,9,2942.8571428571427,166.44155844155844,1757.7922077922078,377.27272727272725,339.87012987012986,2.4675324675324677,71.0,0.0,3.7012987012987013,1.6233766233766234,2.5714285714285716,0.0,1.0129870129870129,0
PRV53980,15,22,6,6,14,13,5,7,11,16,13,10,7,2,0,0,7,0,22,3,5864.545454545455,679.6363636363636,2457.2727272727275,825.9090909090909,169.54545454545453,0.0,72.72727272727273,0.0,4.7272727272727275,1.6818181818181819,2.9545454545454546,0.0,1.6363636363636365,0
PRV53981,22,22,4,7,11,10,2,3,11,15,14,4,10,1,0,1,3,0,22,1,1595.4545454545455,194.1818181818182,1105.4545454545455,539.0909090909091,218.63636363636363,0.0,73.5909090909091,0.0,4.0,1.5,2.090909090909091,0.0,0.045454545454545456,0
PRV53982,9,9,1,5,7,3,3,4,4,5,8,3,4,0,0,0,2,0,9,2,3171.1111111111113,474.6666666666667,2020.0,621.1111111111111,108.88888888888889,0.0,67.11111111111111,0.0,5.111111111111111,1.5555555555555556,2.7777777777777777,0.0,1.2222222222222223,0
PRV53983,23,24,11,10,17,13,5,6,11,20,16,9,10,1,0,0,5,0,24,2,6630.0,712.0,2732.0833333333335,930.8333333333334,266.6666666666667,0.8333333333333334,69.875,0.0,4.916666666666667,1.5,2.2083333333333335,0.0,0.08333333333333333,0
PRV53985,62,197,67,67,127,85,18,74,106,156,142,38,58,28,8,2,44,8,197,25,6719.8984771573605,647.4111675126903,2724.416243654822,778.6294416243654,829.0862944162436,46.263959390862944,71.77157360406092,0.3299492385786802,4.563451776649746,1.5736040609137056,2.8426395939086295,0.02030456852791878,2.0964467005076144,1
PRV53986,42,45,11,22,30,20,3,18,20,31,35,9,14,8,11,0,18,11,45,5,7654.666666666667,692.7111111111111,2639.1111111111113,758.6666666666666,2001.3333333333333,264.1777777777778,75.4,1.7333333333333334,4.666666666666667,1.6666666666666667,3.8666666666666667,0.13333333333333333,3.3777777777777778,0
PRV53988,25,32,6,11,21,11,3,15,14,23,25,13,11,2,0,0,7,0,32,2,6518.75,333.75,2464.0625,510.625,198.75,0.0,79.25,0.0,4.65625,1.59375,2.59375,0.0,0.65625,0
PRV53989,22,27,7,11,14,10,4,7,12,17,15,10,11,2,1,0,6,1,27,4,1149.6296296296296,197.77777777777777,1661.4814814814815,405.18518518518516,819.6296296296297,42.51851851851852,77.37037037037037,0.5925925925925926,4.185185185185185,1.4444444444444444,2.740740740740741,0.037037037037037035,1.8148148148148149,0
PRV53990,56,99,14,49,67,42,15,25,41,67,67,32,30,14,5,1,28,5,99,11,5305.050505050505,746.9090909090909,2066.5656565656564,571.4141414141415,639.89898989899,55.95959595959596,74.81818181818181,0.5050505050505051,4.5353535353535355,1.5454545454545454,2.95959595959596,0.04040404040404041,1.4646464646464648,0
PRV53991,57,62,13,31,34,25,11,15,27,39,50,21,11,4,0,1,12,0,62,5,3215.967741935484,430.64516129032256,2241.1290322580644,783.7096774193549,226.61290322580646,2.5806451612903225,72.51612903225806,0.0,4.32258064516129,1.5483870967741935,2.5161290322580645,0.0,0.9838709677419355,0
PRV53992,101,244,55,85,140,107,59,70,115,184,185,88,81,21,0,4,41,0,244,33,6509.05737704918,518.5573770491803,2702.377049180328,963.155737704918,359.0983606557377,1.9672131147540983,77.0860655737705,0.0,4.651639344262295,1.2131147540983607,2.831967213114754,0.0,1.6475409836065573,0
PRV53993,107,201,30,102,118,84,30,59,97,145,165,57,72,23,0,0,28,0,201,25,3956.5671641791046,417.7313432835821,2331.3432835820895,666.0696517412936,267.5124378109453,2.7860696517412937,72.09452736318408,0.0,4.736318407960199,1.5671641791044777,2.5621890547263684,0.0,1.7313432835820894,0
PRV53994,62,174,32,69,110,92,24,39,81,145,133,36,41,4,0,0,43,0,174,18,5812.068965517241,423.51724137931035,2215.8045977011493,573.1609195402299,264.367816091954,2.586206896551724,78.00574712643679,0.0,4.448275862068965,1.5632183908045978,2.8505747126436782,0.0,1.0747126436781609,0
PRV53995,3,3,0,1,0,0,0,0,2,1,1,0,0,1,0,0,0,0,3,1,0.0,0.0,953.3333333333334,180.0,146.66666666666666,0.0,76.33333333333333,0.0,2.0,1.6666666666666667,3.6666666666666665,0.0,0.3333333333333333,0
PRV53996,5,5,2,1,4,2,1,2,3,5,4,2,1,0,2,0,2,2,5,0,3800.0,640.8,2838.0,666.0,2278.0,427.2,74.0,2.0,5.0,1.4,4.4,0.2,2.0,0
PRV53997,95,172,47,78,110,77,41,59,65,125,131,77,57,18,0,0,40,0,172,28,6386.279069767442,589.8837209302326,3665.2906976744184,1293.4883720930231,408.3139534883721,1.802325581395349,72.95348837209302,0.0,4.872093023255814,1.5232558139534884,2.7906976744186047,0.0,2.308139534883721,0
PRV53999,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0.0,0.0,1740.0,2090.0,60.0,0.0,65.0,0.0,3.0,1.0,1.0,0.0,0.0,0
PRV54000,95,206,58,79,143,87,17,65,86,142,154,59,60,23,0,1,49,0,206,18,2773.78640776699,357.7281553398058,1562.2330097087379,468.3009708737864,204.95145631067962,3.1553398058252426,76.11650485436893,0.0,4.441747572815534,1.4902912621359223,2.6699029126213594,0.0,0.8058252427184466,0
PRV54001,8,8,2,3,6,3,2,5,4,7,8,2,4,1,8,0,8,8,8,0,13096.25,1869.0,1677.5,541.25,7625.0,1068.0,68.25,4.875,5.625,1.875,7.75,0.625,4.875,0
PRV54002,11,11,1,4,7,3,2,2,4,9,9,3,3,2,0,0,2,0,11,1,2367.2727272727275,842.9090909090909,1388.1818181818182,328.1818181818182,187.27272727272728,0.0,73.63636363636364,0.0,4.363636363636363,1.7272727272727273,2.4545454545454546,0.0,1.8181818181818181,0
PRV54004,8,8,0,2,4,2,1,2,1,4,4,2,1,0,0,0,3,0,8,1,2252.5,400.5,1213.75,415.0,136.25,0.0,75.75,0.0,2.875,2.0,2.875,0.0,0.875,0
PRV54005,8,8,1,6,7,3,1,4,3,6,6,3,3,1,0,0,2,0,8,1,375.0,133.5,1292.5,433.75,225.0,2.5,74.125,0.0,5.375,1.625,2.0,0.0,2.5,0
PRV54006,1,1,1,1,1,1,0,0,1,1,1,1,0,0,0,0,1,0,1,0,4000.0,1068.0,550.0,60.0,90.0,0.0,80.0,0.0,7.0,1.0,3.0,0.0,0.0,0
PRV54007,5,5,2,2,4,2,0,1,0,3,4,0,0,1,0,0,1,0,5,1,3232.0,427.2,4844.0,1952.0,280.0,8.0,78.4,0.0,3.4,2.2,1.6,0.0,2.8,0
PRV54008,41,50,11,29,30,16,10,16,18,36,34,19,10,7,0,0,11,0,50,8,2791.0,384.48,2513.0,807.6,257.2,5.2,74.44,0.0,4.5,1.54,2.5,0.0,1.68,0
PRV54009,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0.0,0.0,350.0,60.0,40.0,0.0,69.0,0.0,3.0,1.0,2.0,0.0,0.0,0
PRV54011,2,2,0,2,0,0,0,0,1,2,2,1,0,0,0,0,0,0,2,0,0.0,0.0,115.0,90.0,35.0,0.0,70.0,0.0,4.0,1.0,1.0,0.0,0.0,0
PRV54012,8,8,0,3,5,4,1,2,5,5,6,4,3,0,0,0,2,0,8,0,2125.0,400.5,1342.5,593.75,475.0,0.0,65.5,0.0,4.75,1.625,3.375,0.0,0.0,0
PRV54013,1,1,0,1,0,1,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0.0,0.0,960.0,560.0,100.0,0.0,71.0,0.0,6.0,2.0,9.0,0.0,0.0,0
PRV54014,2,2,1,0,2,1,1,1,0,2,2,0,1,0,0,0,0,0,2,0,5000.0,534.0,3080.0,440.0,205.0,0.0,88.5,0.0,5.0,2.0,2.0,0.0,0.0,0
PRV54016,4,4,0,0,2,1,1,2,0,2,2,1,1,0,0,0,1,0,4,1,0.0,0.0,1257.5,442.5,160.0,20.0,77.25,0.0,3.0,1.75,3.75,0.0,1.75,0
PRV54017,13,13,3,5,6,6,0,6,5,6,9,3,2,0,0,0,2,0,13,2,4100.0,487.6923076923077,3059.230769230769,801.5384615384615,200.76923076923077,0.0,67.46153846153847,0.0,3.6923076923076925,1.5384615384615385,2.5384615384615383,0.0,0.5384615384615384,0
PRV54019,4,4,0,0,1,0,1,1,0,1,3,0,1,0,0,0,2,0,4,0,0.0,0.0,2347.5,550.0,225.0,0.0,71.75,0.0,2.0,1.25,2.5,0.0,0.0,0
PRV54020,6,7,1,1,2,0,1,0,3,3,7,4,2,0,0,0,2,0,7,2,428.57142857142856,152.57142857142858,1011.4285714285714,514.2857142857143,292.85714285714283,5.714285714285714,67.57142857142857,0.0,3.2857142857142856,1.5714285714285714,3.857142857142857,0.0,5.285714285714286,0
PRV54021,19,20,3,8,16,7,4,7,9,12,15,7,5,2,0,1,5,0,20,0,6013.0,427.2,1763.0,454.0,99.0,9.5,76.2,0.0,4.6,1.55,1.95,0.0,0.0,0
PRV54023,14,18,3,6,8,5,4,4,6,13,12,10,4,1,0,0,3,0,18,0,6822.222222222223,534.0,1156.111111111111,545.5555555555555,114.44444444444444,0.0,77.61111111111111,0.0,4.055555555555555,1.0,2.2222222222222223,0.0,0.0,0
PRV54024,32,38,11,10,26,16,7,8,23,28,25,10,9,2,0,2,8,0,38,10,5588.684210526316,365.36842105263156,3916.5789473684213,1175.0,470.2631578947368,1.0526315789473684,69.84210526315789,0.0,4.315789473684211,1.5789473684210527,2.4210526315789473,0.0,3.4473684210526314,0
PRV54025,18,20,5,7,10,10,4,9,6,14,16,10,9,0,0,0,5,0,20,2,5305.5,740.8,4369.5,1150.5,449.0,5.0,69.3,0.0,4.75,1.3,2.65,0.0,2.0,0
PRV54026,3,3,0,1,1,0,1,2,1,1,2,1,0,0,0,0,0,0,3,0,0.0,0.0,1066.6666666666667,190.0,806.6666666666666,16.666666666666668,75.33333333333333,0.0,3.3333333333333335,1.3333333333333333,1.3333333333333333,0.0,0.0,0
PRV54027,8,14,7,3,11,8,0,6,5,10,13,6,1,0,0,0,2,0,14,1,5214.285714285715,686.5714285714286,972.1428571428571,410.0,99.28571428571429,0.0,74.07142857142857,0.0,4.5,1.4285714285714286,2.4285714285714284,0.0,1.0,0
PRV54028,6,6,0,2,4,3,1,1,3,5,3,2,1,1,0,0,1,0,6,0,5833.333333333333,712.0,1400.0,480.0,120.0,0.0,68.33333333333333,0.0,4.333333333333333,1.6666666666666667,3.5,0.0,0.0,0
PRV54029,2,2,0,1,1,0,2,0,1,0,1,1,0,0,0,0,0,0,2,0,0.0,0.0,455.0,370.0,160.0,0.0,75.5,0.0,3.5,1.0,2.0,0.0,0.0,0
PRV54030,14,14,2,7,7,5,3,5,4,8,12,7,6,3,0,0,2,0,14,2,3722.8571428571427,610.2857142857143,3108.5714285714284,1114.2857142857142,201.42857142857142,0.0,68.85714285714286,0.0,4.785714285714286,1.7142857142857142,3.2857142857142856,0.0,2.0,0
PRV54031,5,5,0,1,1,2,1,1,2,3,3,2,1,0,0,0,2,0,5,1,4000.0,640.8,1532.0,444.0,454.0,20.0,72.6,0.0,3.4,1.8,2.0,0.0,0.2,0
PRV54033,1,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0.0,0.0,1760.0,1200.0,30.0,0.0,54.0,0.0,5.0,2.0,2.0,0.0,0.0,0
PRV54034,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0.0,0.0,90.0,100.0,70.0,100.0,81.0,0.0,3.0,1.0,2.0,0.0,0.0,0
PRV54036,97,100,19,36,57,41,12,27,42,71,80,32,29,15,0,1,18,0,100,11,2822.5,360.4,2070.7,584.7,258.9,3.4,71.68,0.0,4.42,1.54,2.55,0.0,1.06,0
PRV54037,16,17,5,5,11,11,2,6,10,15,16,4,6,4,0,0,9,0,17,3,5633.529411764706,502.5882352941176,2197.6470588235293,536.4705882352941,618.2352941176471,0.0,68.41176470588235,0.0,5.294117647058823,1.588235294117647,4.235294117647059,0.0,1.5294117647058822,0
PRV54038,15,19,4,10,15,9,3,9,12,16,16,9,7,5,0,0,5,0,19,3,2320.0,393.4736842105263,6531.0526315789475,1658.421052631579,307.36842105263156,4.2105263157894735,80.42105263157895,0.0,5.842105263157895,1.6842105263157894,2.0526315789473686,0.0,2.4210526315789473,0
PRV54039,18,28,4,15,22,14,5,10,19,17,25,11,11,6,0,1,6,0,28,2,2238.5714285714284,228.85714285714286,1940.7142857142858,470.35714285714283,170.35714285714286,1.7857142857142858,75.85714285714286,0.0,5.535714285714286,1.3214285714285714,2.392857142857143,0.0,0.14285714285714285,0
PRV54040,2,2,1,1,1,1,0,0,1,2,1,0,1,0,0,0,1,0,2,0,0.0,0.0,1035.0,535.0,125.0,0.0,66.5,0.0,4.0,1.0,4.5,0.0,0.0,0
PRV54041,32,65,10,29,44,25,10,17,37,58,53,20,30,23,0,0,13,0,65,15,5172.923076923077,542.2153846153847,4162.153846153846,1036.6153846153845,543.5384615384615,3.076923076923077,77.04615384615384,0.0,5.323076923076923,1.5538461538461539,2.5384615384615383,0.0,2.4153846153846152,0
PRV54043,3,3,2,2,2,2,0,0,2,2,3,0,1,1,0,0,0,0,3,2,5333.333333333333,712.0,22853.333333333332,5566.666666666667,1846.6666666666667,0.0,69.66666666666667,0.0,5.0,1.0,2.0,0.0,12.666666666666666,0
PRV54044,6,6,0,3,2,1,0,2,3,4,5,2,3,1,0,0,1,0,6,0,0.0,0.0,865.0,166.66666666666666,136.66666666666666,0.0,73.16666666666667,0.0,4.333333333333333,1.3333333333333333,2.5,0.0,0.0,0
PRV54045,2,3,2,0,1,0,0,0,0,3,3,1,2,0,0,0,0,0,3,1,0.0,0.0,1100.0,310.0,80.0,0.0,62.333333333333336,0.0,3.3333333333333335,2.0,3.3333333333333335,0.0,6.333333333333333,0
PRV54046,1,1,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,1,1,0.0,0.0,5300.0,1080.0,0.0,0.0,77.0,0.0,5.0,2.0,1.0,0.0,20.0,0
PRV54048,4,4,1,1,1,1,0,0,1,3,4,1,1,0,0,0,0,0,4,0,1000.0,267.0,870.0,370.0,207.5,0.0,74.75,0.0,3.25,2.5,2.25,0.0,0.0,0
PRV54049,37,132,16,47,70,59,13,34,77,101,86,60,25,8,0,4,33,0,132,20,3945.6060606060605,694.6363636363636,1850.9848484848485,582.0454545454545,262.1212121212121,2.5,70.54545454545455,0.0,4.393939393939394,1.5757575757575757,2.712121212121212,0.0,1.1818181818181819,0
PRV54050,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0.0,0.0,890.0,120.0,500.0,0.0,84.0,0.0,2.0,2.0,3.0,0.0,2.0,0
PRV54051,5,5,0,3,2,2,1,3,1,4,5,2,2,0,5,0,5,5,5,0,11672.0,1708.8,594.0,52.0,7600.0,1068.0,76.2,4.2,5.0,1.8,8.4,1.0,4.2,0
PRV54052,6,6,1,2,3,6,2,3,1,2,4,0,1,1,6,0,6,6,6,0,15400.0,1424.0,491.6666666666667,121.66666666666667,12500.0,1068.0,76.33333333333333,8.333333333333334,4.166666666666667,1.8333333333333333,8.833333333333334,0.8333333333333334,8.333333333333334,0
PRV54053,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.0,0.0,2110.0,800.0,10.0,0.0,84.0,0.0,1.0,3.0,1.0,0.0,0.0,0
PRV54054,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,15000.0,2136.0,2810.0,560.0,5000.0,1068.0,83.0,5.0,10.0,1.0,9.0,0.0,5.0,0
PRV54055,25,25,5,10,20,16,5,15,13,23,22,12,8,5,25,0,25,25,24,0,15184.0,1871.52,2552.4,720.0,8560.0,1025.28,74.8,3.6,5.96,1.64,8.6,0.52,3.6,0
PRV54056,15,21,9,16,15,15,7,15,10,19,17,9,3,4,21,1,21,21,19,0,35343.80952380953,3416.190476190476,3808.5714285714284,1351.4285714285713,9380.952380952382,966.2857142857143,69.47619047619048,5.142857142857143,6.190476190476191,1.4761904761904763,8.285714285714286,0.7619047619047619,5.142857142857143,1
PRV54057,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,4000.0,1068.0,670.0,130.0,0.0,0.0,73.0,0.0,3.0,3.0,4.0,0.0,0.0,0
PRV54058,34,35,7,22,28,25,9,24,17,27,29,12,14,7,35,0,35,35,35,0,16989.14285714286,2240.5714285714284,1587.142857142857,392.2857142857143,8114.285714285715,1068.0,67.68571428571428,6.571428571428571,6.114285714285714,1.3714285714285714,8.228571428571428,0.4857142857142857,6.571428571428571,0
PRV54059,18,18,4,6,11,13,4,7,7,15,15,8,4,2,18,0,18,18,18,0,14780.555555555555,1624.2222222222222,3234.4444444444443,827.2222222222222,9555.555555555555,1068.0,69.83333333333333,5.5,5.111111111111111,1.7222222222222223,8.277777777777779,0.6666666666666666,5.5,0
PRV54060,16,16,4,8,11,11,3,6,9,11,13,7,3,3,16,0,16,16,16,0,15314.375,1735.5,3381.875,939.375,10250.0,1068.0,70.1875,5.875,5.3125,1.875,8.4375,0.625,5.875,0
PRV54061,10,11,3,3,9,8,1,5,6,10,11,3,5,1,4,0,6,4,11,0,25038.18181818182,2038.909090909091,1760.0,563.6363636363636,2770.0,389.27272727272725,69.0909090909091,4.545454545454546,5.636363636363637,1.8181818181818181,4.090909090909091,0.2727272727272727,4.545454545454546,0
PRV54062,10,11,2,6,6,7,3,7,9,7,8,3,2,0,2,0,4,2,11,1,9023.636363636364,970.9090909090909,1483.6363636363637,659.0909090909091,1611.8181818181818,198.72727272727272,77.9090909090909,0.8181818181818182,5.2727272727272725,1.6363636363636365,3.909090909090909,0.0,2.0,0
PRV54063,13,17,1,1,6,6,3,2,7,9,15,9,3,0,1,0,3,1,17,2,784.1176470588235,188.47058823529412,2027.6470588235295,776.4705882352941,507.05882352941177,65.76470588235294,73.0,0.17647058823529413,3.588235294117647,1.588235294117647,3.176470588235294,0.0,1.1176470588235294,0
PRV54064,72,122,39,31,81,72,15,48,49,94,89,57,40,21,16,0,37,16,122,19,9442.622950819672,796.0655737704918,4200.163934426229,1045.9016393442623,1821.311475409836,146.70491803278688,76.47540983606558,0.7950819672131147,4.89344262295082,1.5,3.360655737704918,0.11475409836065574,3.377049180327869,0
PRV54065,71,94,20,37,55,35,21,24,39,67,71,40,27,7,24,0,37,24,94,12,5895.531914893617,734.1702127659574,2263.0851063829787,776.7659574468086,2730.0,273.8510638297872,71.32978723404256,1.797872340425532,4.5,1.5319148936170213,4.095744680851064,0.2127659574468085,3.25531914893617,1
PRV54066,110,148,20,51,103,65,21,49,53,112,112,48,46,18,0,0,30,0,148,17,4954.6621621621625,674.5135135135135,2815.608108108108,740.0,281.8243243243243,4.864864864864865,73.23648648648648,0.0,4.581081081081081,1.5675675675675675,2.614864864864865,0.0,1.777027027027027,0
PRV54068,7,7,2,2,5,3,1,4,4,6,5,3,2,1,0,0,3,0,7,0,0.0,0.0,868.5714285714286,434.2857142857143,81.42857142857143,0.0,72.85714285714286,0.0,5.142857142857143,1.1428571428571428,3.4285714285714284,0.0,0.0,0
PRV54070,1177,1467,277,542,832,567,196,408,587,1003,1131,416,437,111,0,4,293,0,1467,165,4260.68166325835,458.66121336059985,2040.824812542604,591.1233810497614,268.56850715746424,2.576687116564417,73.86025903203817,0.0,4.246762099522836,1.569188820722563,2.58214042263122,0.0,1.3340149965916837,1
